feature_name, count
ts__fft_coefficient__attr_"abs"__coeff_42;222
ts__fft_coefficient__attr_"abs"__coeff_43;222
ts__fft_coefficient__attr_"abs"__coeff_44;222
ts__fft_coefficient__attr_"abs"__coeff_45;222
ts__fft_coefficient__attr_"abs"__coeff_46;222
ts__fft_coefficient__attr_"abs"__coeff_47;222
ts__fft_coefficient__attr_"abs"__coeff_48;222
ts__fft_coefficient__attr_"abs"__coeff_49;222
ts__fft_coefficient__attr_"abs"__coeff_50;222
ts__fft_coefficient__attr_"abs"__coeff_51;222
ts__fft_coefficient__attr_"abs"__coeff_52;222
ts__fft_coefficient__attr_"abs"__coeff_53;222
ts__fft_coefficient__attr_"abs"__coeff_54;222
ts__fft_coefficient__attr_"abs"__coeff_55;222
ts__fft_coefficient__attr_"abs"__coeff_56;222
ts__fft_coefficient__attr_"abs"__coeff_57;222
ts__fft_coefficient__attr_"abs"__coeff_58;222
ts__fft_coefficient__attr_"abs"__coeff_59;222
ts__fft_coefficient__attr_"abs"__coeff_60;222
ts__fft_coefficient__attr_"abs"__coeff_61;222
ts__fft_coefficient__attr_"abs"__coeff_62;222
ts__fft_coefficient__attr_"abs"__coeff_63;222
ts__fft_coefficient__attr_"abs"__coeff_64;222
ts__fft_coefficient__attr_"abs"__coeff_65;222
ts__fft_coefficient__attr_"abs"__coeff_66;222
ts__fft_coefficient__attr_"abs"__coeff_67;222
ts__fft_coefficient__attr_"abs"__coeff_68;222
ts__fft_coefficient__attr_"abs"__coeff_69;222
ts__fft_coefficient__attr_"abs"__coeff_70;222
ts__fft_coefficient__attr_"abs"__coeff_71;222
ts__fft_coefficient__attr_"abs"__coeff_72;222
ts__fft_coefficient__attr_"abs"__coeff_73;222
ts__fft_coefficient__attr_"abs"__coeff_74;222
ts__fft_coefficient__attr_"abs"__coeff_75;222
ts__fft_coefficient__attr_"abs"__coeff_76;222
ts__fft_coefficient__attr_"abs"__coeff_77;222
ts__fft_coefficient__attr_"abs"__coeff_78;222
ts__fft_coefficient__attr_"abs"__coeff_79;222
ts__fft_coefficient__attr_"abs"__coeff_80;222
ts__fft_coefficient__attr_"abs"__coeff_81;222
ts__fft_coefficient__attr_"abs"__coeff_82;222
ts__fft_coefficient__attr_"abs"__coeff_83;222
ts__fft_coefficient__attr_"abs"__coeff_84;222
ts__fft_coefficient__attr_"abs"__coeff_85;222
ts__fft_coefficient__attr_"abs"__coeff_86;222
ts__fft_coefficient__attr_"abs"__coeff_87;222
ts__fft_coefficient__attr_"abs"__coeff_88;222
ts__fft_coefficient__attr_"abs"__coeff_89;222
ts__fft_coefficient__attr_"abs"__coeff_90;222
ts__fft_coefficient__attr_"abs"__coeff_91;222
ts__fft_coefficient__attr_"abs"__coeff_92;222
ts__fft_coefficient__attr_"abs"__coeff_93;222
ts__fft_coefficient__attr_"abs"__coeff_94;222
ts__fft_coefficient__attr_"abs"__coeff_95;222
ts__fft_coefficient__attr_"abs"__coeff_96;222
ts__fft_coefficient__attr_"abs"__coeff_97;222
ts__fft_coefficient__attr_"abs"__coeff_98;222
ts__fft_coefficient__attr_"abs"__coeff_99;222
ts__fft_coefficient__attr_"angle"__coeff_0;222
ts__fft_coefficient__attr_"angle"__coeff_1;222
ts__fft_coefficient__attr_"angle"__coeff_2;222
ts__fft_coefficient__attr_"angle"__coeff_3;222
ts__fft_coefficient__attr_"angle"__coeff_4;222
ts__fft_coefficient__attr_"angle"__coeff_5;222
ts__fft_coefficient__attr_"angle"__coeff_6;222
ts__fft_coefficient__attr_"angle"__coeff_7;222
ts__fft_coefficient__attr_"angle"__coeff_8;222
ts__fft_coefficient__attr_"angle"__coeff_9;222
ts__fft_coefficient__attr_"angle"__coeff_10;222
ts__fft_coefficient__attr_"angle"__coeff_11;222
ts__fft_coefficient__attr_"angle"__coeff_12;222
ts__fft_coefficient__attr_"angle"__coeff_13;222
ts__fft_coefficient__attr_"angle"__coeff_14;222
ts__fft_coefficient__attr_"angle"__coeff_15;222
ts__fft_coefficient__attr_"angle"__coeff_16;222
ts__fft_coefficient__attr_"angle"__coeff_17;222
ts__fft_coefficient__attr_"angle"__coeff_18;222
ts__fft_coefficient__attr_"angle"__coeff_19;222
ts__fft_coefficient__attr_"angle"__coeff_20;222
ts__fft_coefficient__attr_"angle"__coeff_21;222
ts__fft_coefficient__attr_"angle"__coeff_22;222
ts__fft_coefficient__attr_"angle"__coeff_23;222
ts__fft_coefficient__attr_"angle"__coeff_24;222
ts__fft_coefficient__attr_"angle"__coeff_25;222
ts__fft_coefficient__attr_"angle"__coeff_26;222
ts__fft_coefficient__attr_"angle"__coeff_27;222
ts__fft_coefficient__attr_"angle"__coeff_28;222
ts__fft_coefficient__attr_"angle"__coeff_29;222
ts__fft_coefficient__attr_"angle"__coeff_30;222
ts__fft_coefficient__attr_"angle"__coeff_31;222
ts__fft_coefficient__attr_"angle"__coeff_32;222
ts__fft_coefficient__attr_"angle"__coeff_33;222
ts__fft_coefficient__attr_"angle"__coeff_34;222
ts__fft_coefficient__attr_"angle"__coeff_35;222
ts__fft_coefficient__attr_"angle"__coeff_36;222
ts__fft_coefficient__attr_"angle"__coeff_37;222
ts__fft_coefficient__attr_"angle"__coeff_38;222
ts__fft_coefficient__attr_"angle"__coeff_39;222
ts__fft_coefficient__attr_"angle"__coeff_40;222
ts__fft_coefficient__attr_"angle"__coeff_41;222
ts__fft_coefficient__attr_"angle"__coeff_42;222
ts__fft_coefficient__attr_"angle"__coeff_43;222
ts__fft_coefficient__attr_"angle"__coeff_44;222
ts__fft_coefficient__attr_"angle"__coeff_45;222
ts__fft_coefficient__attr_"angle"__coeff_46;222
ts__fft_coefficient__attr_"angle"__coeff_47;222
ts__fft_coefficient__attr_"angle"__coeff_48;222
ts__fft_coefficient__attr_"angle"__coeff_49;222
ts__fft_coefficient__attr_"angle"__coeff_50;222
ts__fft_coefficient__attr_"angle"__coeff_51;222
ts__fft_coefficient__attr_"angle"__coeff_52;222
ts__fft_coefficient__attr_"angle"__coeff_53;222
ts__fft_coefficient__attr_"angle"__coeff_54;222
ts__fft_coefficient__attr_"angle"__coeff_55;222
ts__fft_coefficient__attr_"angle"__coeff_56;222
ts__fft_coefficient__attr_"angle"__coeff_57;222
ts__fft_coefficient__attr_"angle"__coeff_58;222
ts__fft_coefficient__attr_"angle"__coeff_59;222
ts__fft_coefficient__attr_"angle"__coeff_60;222
ts__fft_coefficient__attr_"angle"__coeff_61;222
ts__fft_coefficient__attr_"angle"__coeff_62;222
ts__fft_coefficient__attr_"angle"__coeff_63;222
ts__fft_coefficient__attr_"angle"__coeff_64;222
ts__fft_coefficient__attr_"angle"__coeff_65;222
ts__fft_coefficient__attr_"angle"__coeff_66;222
ts__fft_coefficient__attr_"angle"__coeff_67;222
ts__fft_coefficient__attr_"angle"__coeff_68;222
ts__fft_coefficient__attr_"angle"__coeff_69;222
ts__fft_coefficient__attr_"angle"__coeff_70;222
ts__fft_coefficient__attr_"angle"__coeff_71;222
ts__fft_coefficient__attr_"angle"__coeff_72;222
ts__fft_coefficient__attr_"angle"__coeff_73;222
ts__fft_coefficient__attr_"angle"__coeff_74;222
ts__fft_coefficient__attr_"angle"__coeff_75;222
ts__fft_coefficient__attr_"angle"__coeff_76;222
ts__fft_coefficient__attr_"angle"__coeff_77;222
ts__fft_coefficient__attr_"angle"__coeff_78;222
ts__fft_coefficient__attr_"angle"__coeff_79;222
ts__fft_coefficient__attr_"angle"__coeff_80;222
ts__fft_coefficient__attr_"angle"__coeff_81;222
ts__fft_coefficient__attr_"angle"__coeff_82;222
ts__fft_coefficient__attr_"angle"__coeff_83;222
ts__fft_coefficient__attr_"angle"__coeff_84;222
ts__fft_coefficient__attr_"angle"__coeff_85;222
ts__fft_coefficient__attr_"angle"__coeff_86;222
ts__fft_coefficient__attr_"angle"__coeff_87;222
ts__fft_coefficient__attr_"angle"__coeff_88;222
ts__fft_coefficient__attr_"angle"__coeff_89;222
ts__fft_coefficient__attr_"angle"__coeff_90;222
ts__fft_coefficient__attr_"angle"__coeff_91;222
ts__fft_coefficient__attr_"angle"__coeff_92;222
ts__fft_coefficient__attr_"angle"__coeff_93;222
ts__fft_coefficient__attr_"angle"__coeff_94;222
ts__fft_coefficient__attr_"angle"__coeff_95;222
ts__fft_coefficient__attr_"angle"__coeff_96;222
ts__fft_coefficient__attr_"angle"__coeff_97;222
ts__fft_coefficient__attr_"angle"__coeff_98;222
ts__fft_coefficient__attr_"angle"__coeff_99;222
ts__fft_aggregated__aggtype_"centroid";222
ts__fft_aggregated__aggtype_"variance";222
ts__fft_aggregated__aggtype_"skew";222
ts__fft_aggregated__aggtype_"kurtosis";222
ts__value_count__value_0;222
ts__value_count__value_1;222
ts__value_count__value_-1;222
ts__range_count__max_1__min_-1;222
ts__range_count__max_0__min_-1000000000000.0;222
ts__range_count__max_1000000000000.0__min_0;222
ts__approximate_entropy__m_2__r_0.1;222
ts__approximate_entropy__m_2__r_0.3;222
ts__approximate_entropy__m_2__r_0.5;222
ts__approximate_entropy__m_2__r_0.7;222
ts__approximate_entropy__m_2__r_0.9;222
ts__friedrich_coefficients__coeff_0__m_3__r_30;222
ts__friedrich_coefficients__coeff_1__m_3__r_30;222
ts__friedrich_coefficients__coeff_2__m_3__r_30;222
ts__friedrich_coefficients__coeff_3__m_3__r_30;222
ts__max_langevin_fixed_point__m_3__r_30;222
ts__linear_trend__attr_"pvalue";222
ts__linear_trend__attr_"rvalue";222
ts__linear_trend__attr_"intercept";222
ts__linear_trend__attr_"slope";222
ts__linear_trend__attr_"stderr";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_5__f_agg_"max";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_5__f_agg_"min";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_5__f_agg_"mean";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_5__f_agg_"var";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_10__f_agg_"max";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_10__f_agg_"min";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_10__f_agg_"mean";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_10__f_agg_"var";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_50__f_agg_"max";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_50__f_agg_"min";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_50__f_agg_"mean";222
ts__agg_linear_trend__attr_"rvalue"__chunk_len_50__f_agg_"var";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_5__f_agg_"max";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_5__f_agg_"min";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_5__f_agg_"mean";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_5__f_agg_"var";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_10__f_agg_"max";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_10__f_agg_"min";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_10__f_agg_"mean";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_10__f_agg_"var";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_50__f_agg_"max";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_50__f_agg_"min";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_50__f_agg_"mean";222
ts__agg_linear_trend__attr_"intercept"__chunk_len_50__f_agg_"var";222
ts__agg_linear_trend__attr_"slope"__chunk_len_5__f_agg_"max";222
ts__agg_linear_trend__attr_"slope"__chunk_len_5__f_agg_"min";222
ts__agg_linear_trend__attr_"slope"__chunk_len_5__f_agg_"mean";222
ts__agg_linear_trend__attr_"slope"__chunk_len_5__f_agg_"var";222
ts__agg_linear_trend__attr_"slope"__chunk_len_10__f_agg_"max";222
ts__agg_linear_trend__attr_"slope"__chunk_len_10__f_agg_"min";222
ts__agg_linear_trend__attr_"slope"__chunk_len_10__f_agg_"mean";222
ts__agg_linear_trend__attr_"slope"__chunk_len_10__f_agg_"var";222
ts__agg_linear_trend__attr_"slope"__chunk_len_50__f_agg_"max";222
ts__agg_linear_trend__attr_"slope"__chunk_len_50__f_agg_"min";222
ts__agg_linear_trend__attr_"slope"__chunk_len_50__f_agg_"mean";222
ts__agg_linear_trend__attr_"slope"__chunk_len_50__f_agg_"var";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_5__f_agg_"max";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_5__f_agg_"min";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_5__f_agg_"mean";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_5__f_agg_"var";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_10__f_agg_"max";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_10__f_agg_"min";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_10__f_agg_"mean";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_10__f_agg_"var";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_50__f_agg_"max";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_50__f_agg_"min";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_50__f_agg_"mean";222
ts__agg_linear_trend__attr_"stderr"__chunk_len_50__f_agg_"var";222
ts__augmented_dickey_fuller__attr_"teststat"__autolag_"AIC";222
ts__augmented_dickey_fuller__attr_"pvalue"__autolag_"AIC";222
ts__augmented_dickey_fuller__attr_"usedlag"__autolag_"AIC";222
ts__number_crossing_m__m_0;222
ts__number_crossing_m__m_-1;222
ts__number_crossing_m__m_1;222
ts__energy_ratio_by_chunks__num_segments_10__segment_focus_0;222
ts__energy_ratio_by_chunks__num_segments_10__segment_focus_1;222
ts__energy_ratio_by_chunks__num_segments_10__segment_focus_2;222
ts__energy_ratio_by_chunks__num_segments_10__segment_focus_3;222
ts__energy_ratio_by_chunks__num_segments_10__segment_focus_4;222
ts__energy_ratio_by_chunks__num_segments_10__segment_focus_5;222
ts__energy_ratio_by_chunks__num_segments_10__segment_focus_6;222
ts__energy_ratio_by_chunks__num_segments_10__segment_focus_7;222
ts__energy_ratio_by_chunks__num_segments_10__segment_focus_8;222
ts__energy_ratio_by_chunks__num_segments_10__segment_focus_9;222
ts__ratio_beyond_r_sigma__r_0.5;222
ts__ratio_beyond_r_sigma__r_1;222
ts__ratio_beyond_r_sigma__r_1.5;222
ts__ratio_beyond_r_sigma__r_2;222
ts__ratio_beyond_r_sigma__r_2.5;222
ts__ratio_beyond_r_sigma__r_3;222
ts__ratio_beyond_r_sigma__r_5;222
ts__ratio_beyond_r_sigma__r_6;222
ts__ratio_beyond_r_sigma__r_7;222
ts__ratio_beyond_r_sigma__r_10;222
ts__count_above__t_0;222
ts__count_below__t_0;222
ts__lempel_ziv_complexity__bins_2;222
ts__lempel_ziv_complexity__bins_3;222
ts__lempel_ziv_complexity__bins_5;222
ts__lempel_ziv_complexity__bins_10;222
ts__lempel_ziv_complexity__bins_100;222
ts__fourier_entropy__bins_2;222
ts__fourier_entropy__bins_3;222
ts__fourier_entropy__bins_5;222
ts__fourier_entropy__bins_10;222
ts__fourier_entropy__bins_100;222
ts__permutation_entropy__dimension_3__tau_1;222
ts__permutation_entropy__dimension_4__tau_1;222
ts__permutation_entropy__dimension_5__tau_1;222
ts__permutation_entropy__dimension_6__tau_1;222
ts__permutation_entropy__dimension_7__tau_1;222
ts__query_similarity_count__query_None__threshold_0.0;222
ts__mean_n_absolute_max__number_of_maxima_7;222
feature_name, count
